id,title,description,price,availability,condition,brand,product_type,google_product_category,image_link,link,gtin,mpn,age_group,gender,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
86b3ee3c-f1f6-4c21-b22b-137a9f50103b,"اثيوبيـــا هامبيـــلا - 1 kg - حبوب مطحونة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",235.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636365/greenroasteries/variations/variations/ETH-HAM-MED-ROAS_var_86b3ee3c-f1f6-4c21-b22b-137a9f50103b.webp,https://thegreenroasteries.com/product/ethiopia-hambila,ET-1KG-GG,ET-1KG-GG,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
2a51a08b-6ae4-4e3f-84bf-7d61e8e58b29,"اثيوبيـــا هامبيـــلا - 500 g - حبوب كاملة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",125.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636368/greenroasteries/variations/variations/ETH-HAM-MED-ROAS_var_2a51a08b-6ae4-4e3f-84bf-7d61e8e58b29.webp,https://thegreenroasteries.com/product/ethiopia-hambila,ET-500G-WB,ET-500G-WB,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
99cafe6e-b394-4d0a-a139-d0655638ad24,"اثيوبيـــا هامبيـــلا - 500 g - حبوب مطحونة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",125.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636381/greenroasteries/variations/variations/ETH-HAM-MED-ROAS_var_99cafe6e-b394-4d0a-a139-d0655638ad24.webp,https://thegreenroasteries.com/product/ethiopia-hambila,ET-500G-GG,ET-500G-GG,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
36c72105-e363-4873-b9c4-988436db725b,"اثيوبيـــا هامبيـــلا - 250 g - حبوب مطحونة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",69.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636614/greenroasteries/variations/variations/ETH-HAM-MED-ROAS_var_36c72105-e363-4873-b9c4-988436db725b.webp,https://thegreenroasteries.com/product/ethiopia-hambila,ET-250G-GG,ET-250G-GG,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
aa855eb0-34c9-4364-87b1-bad3219c3512,"اثيوبيـــا هامبيـــلا - 250 g - حبوب كاملة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",69.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636622/greenroasteries/variations/variations/ETH-HAM-MED-ROAS_var_aa855eb0-34c9-4364-87b1-bad3219c3512.webp,https://thegreenroasteries.com/product/ethiopia-hambila,ET-250G-WB,ET-250G-WB,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
dd7af9bb-1d2d-47fc-8b4f-e50bc5cc0ac4,"اثيوبيـــا هامبيـــلا - 1 kg - حبوب كاملة","محصول من أحد أشهر المناطق الرائعة في إثيوبيا منطقة هامبيال، الغنية بالمحاصيل الفاكهية، والتي تشمل عادةً نغمات الزهور
والفواكه وحتى السكر البني. حيث يتم زراعة قهوة هامبيال على ارتفاعات عالية، مما يجعلها تتمتع بنكهة مميزة وغنية،
ومناسبة لمشروبات الحليب والفلتر.",235.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636656/greenroasteries/variations/variations/ETH-HAM-MED-ROAS_var_dd7af9bb-1d2d-47fc-8b4f-e50bc5cc0ac4.webp,https://thegreenroasteries.com/product/ethiopia-hambila,ET-1KG-WB,ET-1KG-WB,adult,unisex,"1 kg","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
5fb824e2-7544-4194-872a-cf53476f92cd,"مزيج مقرمش - 500 g","يقدم لك مزيج مقرمش ألوان قوس قزح تجربة ممتعة وغنية بالنكهات مع توليفة ملونة من قطع كعك الأرز المتبّل، وأنابيب الباستا المقرمشة، وفتات المكسرات المحمّصة، كلها مغطاة بطبقة خفيفة من الصلصة المالحة. تمنح الألوان الحمراء والزرقاء والخضراء والطبيعية مظهرًا احتفاليًا، بينما تضفي نكهات الصويا والطحالب البحرية والسمسم المحمّص لمسة أومامي لا تقاوم. مثالي للحفلات أو ليالي السينما، بل ويمكن استخدامه كإضافة مرحة للشوربات والسلطات، ليكون وجبة خفيفة مسلية ترضي الكبار والصغار على حد سواء.",17.25 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636302/greenroasteries/products/products/CR-MX.webp,https://thegreenroasteries.com/product/crunch-snack-mix,CR-MX-500,CR-MX-500,adult,unisex,"500 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
97a0c25c-bfd5-4ee7-bd87-1383ea225a42,"مزيج مقرمش - 1 kg","يقدم لك مزيج مقرمش ألوان قوس قزح تجربة ممتعة وغنية بالنكهات مع توليفة ملونة من قطع كعك الأرز المتبّل، وأنابيب الباستا المقرمشة، وفتات المكسرات المحمّصة، كلها مغطاة بطبقة خفيفة من الصلصة المالحة. تمنح الألوان الحمراء والزرقاء والخضراء والطبيعية مظهرًا احتفاليًا، بينما تضفي نكهات الصويا والطحالب البحرية والسمسم المحمّص لمسة أومامي لا تقاوم. مثالي للحفلات أو ليالي السينما، بل ويمكن استخدامه كإضافة مرحة للشوربات والسلطات، ليكون وجبة خفيفة مسلية ترضي الكبار والصغار على حد سواء.",29.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636302/greenroasteries/products/products/CR-MX.webp,https://thegreenroasteries.com/product/crunch-snack-mix,CR-MX-1KG,CR-MX-1KG,adult,unisex,"1 kg","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
0d58dd44-a35a-43f7-b611-8d42b21224d4,"مزيج مقرمش - 250 g","يقدم لك مزيج مقرمش ألوان قوس قزح تجربة ممتعة وغنية بالنكهات مع توليفة ملونة من قطع كعك الأرز المتبّل، وأنابيب الباستا المقرمشة، وفتات المكسرات المحمّصة، كلها مغطاة بطبقة خفيفة من الصلصة المالحة. تمنح الألوان الحمراء والزرقاء والخضراء والطبيعية مظهرًا احتفاليًا، بينما تضفي نكهات الصويا والطحالب البحرية والسمسم المحمّص لمسة أومامي لا تقاوم. مثالي للحفلات أو ليالي السينما، بل ويمكن استخدامه كإضافة مرحة للشوربات والسلطات، ليكون وجبة خفيفة مسلية ترضي الكبار والصغار على حد سواء.",9.95 AED,in stock,new,"المحامص الخضراء","مكسرات وفواكه مجففة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636302/greenroasteries/products/products/CR-MX.webp,https://thegreenroasteries.com/product/crunch-snack-mix,CR-MX-250G,CR-MX-250G,adult,unisex,"250 g","Arabic Coffee","مكسرات وفواكه مجففة","","","UAE"
51704d06-cea3-491a-9a3b-792c24203d9f,"خلطـــة المساء - 500 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636405/greenroasteries/variations/variations/EVE-MED-ROAS_var_51704d06-cea3-491a-9a3b-792c24203d9f.webp,https://thegreenroasteries.com/product/evening-blend-1,EB-500G-WB,EB-500G-WB,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
d58a777f-b558-4f68-9677-d3c73c36a193,"خلطـــة المساء - 500 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.",115.00 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636410/greenroasteries/variations/variations/EVE-MED-ROAS_var_d58a777f-b558-4f68-9677-d3c73c36a193.webp,https://thegreenroasteries.com/product/evening-blend-1,EB-500G-GG,EB-500G-GG,adult,unisex,"500 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
8fe43571-19c9-4cc6-99a5-a3142268d441,"خلطـــة المساء - 250 g - حبوب مطحونة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636413/greenroasteries/variations/variations/EVE-MED-ROAS_var_8fe43571-19c9-4cc6-99a5-a3142268d441.webp,https://thegreenroasteries.com/product/evening-blend-1,EB-250G-GG,EB-250G-GG,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب مطحونة","UAE"
b42ba945-0d1b-45a1-90e4-a9ea38f66194,"خلطـــة المساء - 250 g - حبوب كاملة","محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.",64.95 AED,in stock,new,"المحامص الخضراء","قهوة مقطرة",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636626/greenroasteries/variations/variations/EVE-MED-ROAS_var_b42ba945-0d1b-45a1-90e4-a9ea38f66194.webp,https://thegreenroasteries.com/product/evening-blend-1,EB-250G-WB,EB-250G-WB,adult,unisex,"250 g","Arabic Coffee","قهوة مقطرة","","حبوب كاملة","UAE"
